article_ID,author_ID,description,decision
787,57219015425,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
787,35078644900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
788,57193845336,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
788,57193878725,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
788,57217146534,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
789,26538762200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
789,57201125120,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
789,57194047820,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
790,57194875876,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
790,56939117000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
790,57216244800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
791,56029648000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
791,55837442300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
791,7003678761,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
792,7101806481,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
792,57189235340,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
792,9845705900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
793,57212277009,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
793,57204829124,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
793,55542008600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
794,55912340300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
794,7006410098,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
794,7006001488,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
795,57192955909,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
795,57217317667,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
795,35729129900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
796,57212271159,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
796,6508257901,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
796,35409277700,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
797,57208709846,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
797,55674595800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
797,38061138100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
798,57201645135,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
798,57192945685,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
798,19934211900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
799,57203247682,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
799,57210288854,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
799,55547115089,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
800,57200201882,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
800,57170532300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
800,57190605478,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
801,56376235200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
801,57212172095,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
801,7004929818,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
802,57216966389,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
802,36167063600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
802,57196465311,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
803,9845705900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
803,7005903021,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
803,7102402058,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
804,56530707600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
804,57195591421,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
804,57215613881,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
805,6701755273,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
805,36167063600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
805,57212104028,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
806,56875089300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
806,15081415200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
806,57217245563,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
807,57031532600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
807,57201724099,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
807,57208524360,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
808,57202904399,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
808,57208341600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
808,57200077532,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
809,56692412900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
809,57204916397,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
809,57193027820,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
810,7402288130,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
810,57218994430,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
810,57205514839,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
811,12445742400,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
811,55827824100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
811,57194006378,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
812,56221719300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
812,6505524737,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
812,25958165500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
813,56196521900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
813,57204695450,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
813,57200688910,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
814,57202776341,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
814,57003496300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
814,56968013300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
815,57193099661,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
815,57204728159,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
815,36944158600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
816,57188173800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
816,56685789300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
816,35239803700,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
817,55458271500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
817,57215336161,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
817,57218886189,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
818,57207687043,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
818,26641352100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
818,12780700500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
819,55639502500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
819,7003302831,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
819,57212168814,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
820,26427694400,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
820,57212104751,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
820,56353116200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
821,57202602903,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
821,36503632200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
821,25937446600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
822,7004590414,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
822,8421746800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
822,55806548500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
823,23003484200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
823,57196277369,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
823,57205501457,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
824,57212107391,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
824,57198519795,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
824,35099253600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
825,6701910642,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
825,9733496700,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
825,57205500882,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
826,57197773578,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
826,56896749800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
826,57218593446,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
827,57218883196,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
827,7004848095,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
827,57194105863,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
828,57191474405,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
828,6603288835,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
828,57190859038,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
829,7103065698,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
829,7202518970,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
829,6506328689,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
830,56710953300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
830,56020026900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
830,57192964074,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
831,10639240900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
831,57219009389,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
831,56577741600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
832,6506325894,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
832,7101608513,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
832,55832864500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
833,56263632000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
833,55855376400,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
833,7103321645,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
834,57216811262,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
834,35078644900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
834,23060352300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
835,57207260622,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
835,56701619800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
835,57203298908,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
836,57193749678,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
836,57203180153,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
836,55354928800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
837,8891726500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
837,55739722900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
837,35547089300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
838,7201687754,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
838,55100119300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
838,42062742100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
839,16199522200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
839,57205503531,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
839,24177939700,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
840,57202648414,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
840,57192643299,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
840,57192643299,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
841,57145797800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
841,57193429691,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
841,57202088821,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
842,57202047395,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
842,57192964074,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
842,57189623841,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
843,24401574900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
843,57201465968,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
843,7004611313,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
844,7006441571,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
844,57197733358,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
844,7004060735,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
845,36602439100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
845,56086163900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
845,55807632000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
846,57212209717,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
846,57003792300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
846,57205589719,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
847,57200206301,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
847,55249658600,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
847,7006051256,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
848,23003484200,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
848,9245406100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
848,57007514800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
849,57195595627,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
849,6601976036,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
849,57216183270,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
850,57217147399,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
850,6507412888,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
850,56747755300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
851,6701755273,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
851,55944615300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
851,15848894300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
852,57211105311,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
852,57204916397,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
852,7003387464,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
853,57202852946,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
853,7402364894,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
853,57203030537,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
854,26321508500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
854,57208184650,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
854,57201700890,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
855,7202049689,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
855,6507412888,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
855,8421746800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
856,6603042352,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
856,9277159100,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
856,57194015684,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
857,57201618074,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
857,57202927332,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
857,6602335448,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
858,14631026900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
858,57216748895,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
858,57203836305,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
859,57190808464,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
859,56710953300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
859,55797091700,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
860,57197728435,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
860,56556056000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
860,7003445799,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
861,7201741468,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
861,7102905437,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
861,57195398251,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
862,57031187500,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
862,57204968964,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
862,56979909000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
863,41262329300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
863,35336731800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
863,6701460244,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
864,57195962821,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
864,8621794000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
864,55736791400,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
865,57216183270,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
865,57219312906,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
865,57195264521,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
866,7102523474,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
866,36843900000,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
866,35310092900,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
867,26221155700,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
867,55475654800,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
867,57203221999,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
868,57208707585,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
868,57213342768,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
868,56215007300,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured,accepted
